#,TIME EST,TWEET
UPR115	15:30	TO A NEW GENERATION OF AMERICANS --- BORN IN THIS CENTURY, TEMPERED BY WAR, DISCIPLINED BY A COLD AND BITTER PEACE."
UPR115	15:30	MR. KENNEDY WAS ALL THESE, AND HE BORE THE TORCH OF WORLD LEADERSHIP 
UPR115	15:30	IN A SOCIETY WHERE THE OLD ORDER WAS CHANGING FAST.
UPR115	15:30	ON THAT JANUARY DAY, NO MAN HAD EVER FLOWN IN SPACE.
UPR115	15:30	ON THAT DAY NEGROES IN SOUTHERN CITIES SUCH AS JACKSON AND BIRMINGHAM WERE NOT YET DEMONSTRATING. 
UPR115	15:30	ON THAT DAY THE WORLD HAD NOT COME CONSCIOUSLY CLOSE TO NUCLEAR DESTRUCTION AS IT DID IN THE GREAT CUBAN CRISIS OF 1962.
UPR115	15:30	"SURE IT'S A BIG JOB," MR. KENNEDY ONCE SAID. "BUT I DON'T KNOW ANYBODY WHO CAN DO IT ANY BETTER THAN I CAN.
UPR115	15:30	I'M GOING TO BE IN IT FOR FOUR YEARS. IT ISN'T GOING TO BE SO BAD. 
UPR115	15:30	YOU'VE GOT TIME TO THINK --- AND BESIDES, THE PAY IS GOOD."
UPR115	15:30	HE LATER FOUND OUT -- AND CONCEDED -- THAT IT WAS A BIGGER JOB THAN HE ORIGINALLY BELIEVED. 
UPR115	15:30	BUT IT IS MOST UNLIKELY THAT HE EVER ONCE WAVERED IN THE BELIEF THAT NO ONE COULD HANDLE IT AS WELL AS HE COULD. 
UPR115	15:30	TO THINK OTHERWISE WOULD HAVE BEEN A NEGATION OF HIS WHOLE LIFE.
UPR115	15:30	THE PRESIDENCY OF JOHN FITZGERALD KENNEDY WAS BORN IN THE FIERCE PRIDE OF AN IRISH IMMIGRANT FAMILY. 
UPR115	15:30	IT WAS CAREFULLY NURTURED IN THE TRAINING STAGES BY A MULTI-MILLIONAIRE FATHER ... 
UPR115	15:30	AND BROUGHT TO FRUITION BY THE MAN HIMSELF THROUGH A DISTINGUISHED CAREER IN THE HOUSE 
UPR115	15:30	AND SENATE AND ON THE TRICKY CAMPAIGN TRAILS OF AMERICA.
UPR115	15:30	IN A MANNER TYPICAL OF HIS FAMILY, KENNEDY STARTED AT THE TOP IN MANY THINGS. (MORE)"
		
MHR34	15:34	URGENT (TALLAHASSEE) -- GOVERNOR FARRIS BRYANT HAS ORDERED ALL STATE OFFICES CLOSED DOWN 
MHR34	15:34	AS A GESTURE OF MOURNING FOR PRESIDENT JOHN F. KENNEDY. 
MHR34	15:34	THE GOVERNOR ALSO ORDERED THAT ALL FLAGS IN THE STATE BE FLOWN AT HALF MAST.
		
MHR35	15:44	(TALLAHASSEE) -- A GENERALLY GOOD REPORT WAS ISSUED TODAY FOR THE JOHN AND MABLE RINGLING ARE MUSEUM IN SARASOTA.
MHR35	15:44	(TALLAHASSEE) -- THE STATE SUPREME COURT IN TALLAHASSEE TODAY DISMISSED AN APPEAL SEEKING TO UPSET AN INJUNCTION
MHR35	15:44	PROHIBITING PICKETING OF A TAMPA SUPERMARKET BY A GROUP SEEKING WHITE COLLAR JOBS FOR NEGROES. 
MHR35	15:44	(TALLAHASSEE) -- STATE TEACHERS WERE TOLD TODAY BY ATTORNEY GENERAL RICHARD ERVIN
MHR35	15:44	THAT TCAHEY HAVE BOTH THE RIGHT AND THE DUTY TO PARTICIPATE IN POLITICS. 
		
MHR36	15:45	GOVERNOR FARRIS BRYANT HAS ORDERED ALL OFFICES IN FLORIDA CLOSED AND
MHR36	15:45	FLAGS DROPPED TO HALF MAST TO MOURN FOR PRESIDENT KENNEDY'S DEATH.
		
UPR116	15:47	URGENT (DALLAS) --- VICE PRESIDENT JOHNSON IS EXPECTED TO BE SWORN IN AS PRESIDENT OF THE UNITED STATES ABOARD 
UPR116	15:47	AN AIRLINER BEFORE FLYING IMMEDIATELY BACK TO WASHINGTON FROM DALLAS. 
UPR116	15:47	THE VICE PRESIDENT HAS LEFT THE PARKLAND HOSPITAL FOR THE AIRPORT.
		
UPR117	15:50	URGENT (DALLAS) --- A DALLAS POLICEMAN HAS BEEN SHOT AND KILLED WHILE CHASING A SUSPECTED ASSASSIN OF THE PRESIDENT 
UPR117	15:50	THROUGH A MOVIE THEATER IN THE OAK CLIFF SECTION OF DALLAS. 
UPR117	15:50	HE WAS SHOT TO DEATH AS HE AND A FELLOW OFFICER RAN INTO A REAR EXIT OF THE THEATER WHILE 
UPR117	15:50	FOLLOWING A TIP THAT THE ASSASSIN MIGHT BE INSIDE. 
UPR117	15:50	THE OTHER OFFICER, RUSHED THE SUSPECT. THE MAN YELLED "IT'S ALL OVER NOW," AS THE OFFICER GRABBED HIM.
UPR117	15:50	THE TWO FELL STRUGGLING ONTO A SEAT. THE OFFICER'S FACE WAS SLASHED, BUT HE MANAGED TO ARREST THE SUSPECT.
		
UPR118	15:51	DOW JONES CLOSING STOCK AVERAGES
UPR118	15:51	30 INDUSTRIALS 711.49 DOWN 21.16
		
	15:52	DALLAS --- JOHNSON PRESIDENT
		
UPR119	15:55	BULLETIN (DALLAS) --- VICE VICE PRESIDENT JOHNSON WAS SWORN FN AS 36TH PRESIDENT OF THE UNITED STATES AT 3:39 P-M EST.
		
UPR 120	15:59	HE TOOK THE OATH OF OFFICE IN THE FORWARD COMPARTMENT OF THE PRESIDENTIAL PLANE AT THE AIRPORT IN DALLAS.
UPR 120	15:59	HE WAS UNHARMED IN THE SHOOTING THAT TOOK THE LIFE OF THE PRESIDENT.
UPR 120	15:59	IMMEDIATELY AFTER THE SWEARING-IN CEREMONY, THE AIRLINER CARRIED HIM BACK TO WASHINGTON.
UPR 120	15:59	DURING THE CEREMONY IT WAS STILL PARKED WHERE IT HAD LANDED TO BRING PRESIDENT KENNEDY TO DALLAS THIS MORNING.
		
UPR121	16:01	MORE CLOSING DOW JONES XXX 1.95
UPR121	16:01	65 STOCKS 252.06 DOWN 6.15
		
UPR123	16:04	(CLOSING COTTON) NEW YORK: DECEMBER 33.20 BID DOWN 24; MARCH 33.32 BID DOWN 13; 
		
UPR124	16:09	(LATE-AFTERNOON) THE WEATHER TOMORROW ... DRY AND SUNNY EXCEPT FOR TWO RAIN AREAS.
UPR124	16:09	ATLANTA 70 CLOUDY. MIAMI 79 CLEAR. DETROIT 61 CLOUDY. CHICAGO 62 CLOUDY. MINN.-ST. PAUL 35 CLOUDY. ST. LOUIS 60 RAIN. 
		
UPR125	16:11	(NEW YORK CITY) --- FORMER PRESIDENT DWIGHT EISENHOWER CALLED THE ASSASSINATION 
UPR125	16:11	OF PRESIDENT KENNEDY A "DESPICABLE ACT."
UPR125	16:11	"I SHARE THE SENSE OF SHOCK AND DISMAY THAT ALL AMERICANS FEEL AT THE DESPICABLE ACT 
UPR125	16:11	THAT RESULTED IN THE DEATH OF OUR NATION'S PRESIDENT.
UPR125	16:11	MRS. EISENHOWER AND I ALSO JOIN WITH ALL OTHER CITIZENS IN EXPRESSING OUR PERSONAL GRIEF 
UPR125	16:11	AND PRAYFUL CONCERN TO MRS. KENNEDY AND ALL OTHER MEMBERS OF THE FAMILY."
		
UPR126	16:30	PRESIDENT KENNEDY IS DEAD ... STRUCK DOWN BY AN ASSASSIN'S BULLET 
UPR126	16:30	AS HE RODE IN A MOTORCADE THROUGH THE STREETS OF DALLAS.
UPR126	16:30	LYNDON BAINES JOHNSON IS THE 36TH PRESIDENT OF THE UNITED STATES ... 
UPR126	16:30	SWORN INTO OFFICE ABOARD THE AIRLINER THAT HAD FLOWN MR. KENNEDY TO DALLAS THIS MORNING.
UPR126	16:30	URGENT (DALLAS) --- POLICE CAPTAIN PAT GANNAWAY TODAY SAID A SUSPECT HELD IN THE ASSASSINATION OF PRESIDENT KENNEDY
UPR126	16:30	WAS AN EMPLOYE IN THE BUILDING WHERE A RIFLE WAS FOUND.
UPR126	16:30	GANNAWAY SAID THE SUSPECT HAD VISITED RUSSIA AND WAS MARRIED TO A RUSSIAN. 
UPR126	16:30	THIS WAS NOT IMMEDIATELY CONFIRMED. THE SUSPECT'S CITIZENSHIP WAS NOT KNOWN.
UPR126	16:30	GANNAWAY SAID THE SUSPECT WAS THE SAME MAN WHO SHOT AND KILLED A CITY POLICEMAN IN THE OAK CLIFF SECTION OF THE CITY.
UPR126	16:30	POLICEMAN J.D. TIPPIT, WAS SLAIN AS HE AND FELLOW OFFICERS M.N. MACDONALD 
UPR126	16:30	CHASED THE SUSPECT INTO A REAR EXIT OF THE TEXAS THEATER.
UPR126	16:30	TEXAS GOVERNOR JOHN CONNALLY, RIDING IN THE FAMOUS BUBBLE TOP PRESIDENTIAL LIMOUSINE, --- THE TOP DOWN ---
UPR126	16:30	ALSO WAS SHOT AND SERIOUSLY WOUNDED.
UPR126	16:30	THE 46-YEAR-OLD PRESIDENT WAS SHOT THROUGH THE THROAT AND HEAD ... POSSIBLY BY THE SAME BULLET.
UPR126	16:30	THE ATTENDING SURGEON ... DR. MALCOLM PERRY ... SAID "THERE WAS AN ENTRANCE WOUND BELOW HIS ADAM'S APPLE."
UPR126	16:30	THERE WAS ANOTHER WOUND IN THE BACK OF HIS HEAD.
UPR126	16:30	CONNALLY WAS HIT IN THE HEAD AND WRIST.
UPR126	16:30	AS THE CAR, CARRYING THE KENNEDYS AND THE CONNALLYS NEARED A TRIPLE UNDERPAYS, THREE BURSTS OF GUNFIRE WERE HEARD.
UPR126	16:30	MRS. KENNEDY CRADLED HER HUSBAN'S HEAD IN HER LAP. THE FIRST LADY APPARENTLY WAS NOT HIT.
UPR126	16:30	THE PRESIDENT'S BLOOD-SPATTERED CAR CUT OUT OF THE MOTORCADE. 
UPR126	16:30	IT RACED BEHIND SCREAMING MOTORCYCLE POLICE SIRENS TO PARKLAND HOSPITAL.
UPR126	16:30	MR. KENNEDY WAS CONSCIOUS AS HE WAS CARRIED INTO THE HOSPITAL.
UPR126	16:30	FATHER HUBER FROM HOLY TRINITY ROMAN CATHOLIC CHURCH WAS CALLED. HE ADMINISTERED THE LAST RIGHTS OF THE CHURCH.
UPR126	16:30	MR. KENNEDY LIVED 30 MINUTES AFTER HE WAS CUT DOWN ... THE TIME OF DEATH PLACED AT APPROXIMATELY 2 P-M EST.
UPR126	16:30	HE WAS THE FOURTH U-S PRESIDENT TO BE ASSASSINATED IN OFFICE.
UPR126	16:30	(MORE SUB KENNEDY) PRESIDENT AND MRS. KENNEDY WERE NEARING THE END OF A TWO-DAY, TOUR OF TEXAS.
UPR126	16:30	THEY AND THEIR PARTY LANDED AT SAN ANTONIO YESTERDAY ... WENT TO HOUSTON ... THEN FLEW TO FORT WORTH LAST NIGHT. 
UPR126	16:30	VICE PRESIDENT LYNDON JOHNSON --- A TEXAN --- WAS IN THE SAME MOTORCADE 
UPR126	16:30	BUT SOME DISTANCE BACK FROM THE PRESIDENT. HE WAS NOT HARMED.
UPR126	16:30	JOHNSON WAS IN THE HOSPITAL WHEN MR. KENNEDY DIED. BUT, SHORTLY AFTER THE DEATH, 
UPR126	16:30	HE WAS WHISKED FROM THE HOSPITAL UNDER HEAVY GUARD.
UPR126	16:30	HE WAS SWORN IN AS THE NATION'S 36TH PRESIDENT IN THE AIRLINER THAT HAD FLOWN PRESIDENT KENNEDY TO DALLAS THIS MORNING.
UPR126	16:30	IMMEDIATELY AFTERWARD, HE FLEW BACK TO THE CAPITOL.
UPR126	16:30	IDENTITY OF THE ASSASSIN WAS NOT IMMEDIATELY KNOWN.
UPR126	16:30	SHERIFF'S OFFICERS TOOK A YOUNG MAN INTO CUSTODY NEAR THE SCENE AND QUESTIONED HIM BEHIND CLOSED DOORS.
UPR126	16:30	A DALLAS TELEVISION NEWSMAN SAID HE SAW A RIFLE BEING WITHDRAWN FROM 
UPR126	16:30	A WINDOW ON THE FIFTH OR SIXTH FLOOR OF AN OFFICE BUILDING.
UPR126	16:30	A RIFLE WAS FOUND IN A STAIRCASE ON THE FIFTH FLOOR OF THE BUILDING. 
UPR126	16:30	SHERIFF'S DEPUTIES IDENTIFIED THE WEAPON AS A SEVEN-POINT-65 MAUSER ... 
UPR126	16:30	A GERMAN-MADE ARMY RIFLE WITH A TELESCOPIC SIGHT. 
UPR126	16:30	IT HAD ONE SHELL IN THE CHAMBER. THREE SPENT SHELLS WERE FOUND NEARBY.
UPR126	16:30	A DALLAS POLICEMAN WAS SHOT AND KILLED CHASING THE SUSPECT.
UPR126	16:30	HE AND ANOTHER OFFICER HAD RUN INTO A MOVIE THEATER ON A TIP THE ASSASSIN MIGHT BE INSIDE.
UPR126	16:30	THE OTHER OFFICER RUSHED THE MAN AND ARRESTED HIM.
UPR126	16:30	A DALLAS POLICE CAPTAIN SAID THE MAN HAD VVISITED RUSSIA AND WAS MARRIED TO A RUSSIAN ... BUT THIS WAS NOT CONFIRMED.
UPR126	16:30	(MORE SUB KENNEDY) CHARLES BREHM, A 38-YEAR-OLD DALLAS MAN, WAS STANDING IN THE CROWD
UPR126	16:30	AT CURBSIDE ABOUT 15 FEET AWAY WHEN THE PRESIDENT'S CAR APPROACHED.
UPR126	16:30	HE GAVE HIS VERSION --- MR. KENNEDY, "WAS WWAVING AND THE FIRST SHOT HIT HIM AND THAT AWFUL LOOK CROSSED HIS FACE."
UPR126	16:30	THE PRESIDENT'S BODY WAS CARRIED FROM THE HOSPITAL IN A BRONZE CASKET, ACCOMPANIED BY MRS. KENNEDY.
UPR126	16:30	IT WAS PLACED IN A WHITE HEARSE AND THE DRAPES WERE PULLED.
UPR126	16:30	WHITE HOUSE SECRETARY MALCOM KILDUFF SAID THE BODY WILL BE FLOWN TO WASHINGTON THIS AFTERNOON.
UPR126	16:30	AS MANY AS 30 UNIFORMED POLICEMEN SURROUNDED THE HOSPITAL AREA WHEN THE BODY WAS REMOVED. 
UPR126	16:30	WHITE HOUSE OFFICIALS STOOD SORROWFULLY, LOOKING STUNNED, IN CORRIDORS AND IN A WAITING ROOM.
UPR126	16:30	FOR ALMOST AN HOUR, RUMORS FLEW AROUND THE HOSPITAL WHETHER THE PRESIDENT WAS ALIVE.
UPR126	16:30	AT 1:55 P-M EST, A PRIEST SAID HE WAS STILL LIVING.
UPR126	16:30	THEN CAME THE OFFICIAL ANNOUNCEMENT THAT JOHN FITZGERALD KENNEDY, THE 35TH PRESIDENT OF THE UNITED STATES WAS DEAD.
UPR126	16:30	BLOOD WAS WIPED FROM THE PRESIDENTIAL LIMOUSINE AS IT WAS PARKED OUTSIDE THE HOSPITAL'S EMERGENCY ENTRANCE.
UPR126	16:30	A YELLOW ROSE BOUQUET, PRESENTED TO MRS. KENNEDY AT THE AIRPORT LAY ON THE FLOOR IN THE BACK OF THE CAR. (MORE)
		
UPR129	16:43	(SUB ALL MARKETS) (WALL STREET) --- WORD THAT PRESIDENT KENNEDY 
UPR129	16:43	HAD BEEN FATALLY SHOT IN DALLAS, TEXAS, THIS AFTERNOON
UPR129	16:43	SHUT DOWN THE NEW YORK STOCK EXCHANGE AND ALL OTHER MAJOR STOCK AND COMMODITY EXCHANGES THROUGHOUT THE NATION.
		
UPR130	16:45	TO ALL TV NEWS EDITORS: UPI NEWSFILM HAS TWO COMPLETE DOCUMENTARY PRODUCTIONS ON PRESIDENT  JOHN F. KENNEDY.
UPR130	16:45	ONE, THE JOHN F. KENNEDY STORY ... COVERS FROM INFANCY TO THE PRESIDENCY.
UPR130	16:45	THE OTHER ... THE JFK FIRST YEAR ... COVERS HIS FIRST YEAR IN OFFICE.
		
UPR131	16:48	(SUB JOHNSON) LYNDON BAINES JOHNSON IS THE 36TH PRESIDENT OF THE UNITED STATES.
UPR131	16:48	HE TOOK THE OATH OF OFFICE AT 3:39 (EST) THIS AFTERNOON ABOARD THE SAME AIRLINER 
UPR131	16:48	THAT MR. KENNEDY HAD FLOWN TO DALLAS IN THIS MORNING.
UPR131	16:48	THEN HE FLEW BACK TO THE CAPITAL. THE LATE PRESIDENT'S BODY IS ON THE PLANE.
UPR131	16:48	HE HAD GONE TO THE HOSPITAL IMMEDIATELY AFTER MR. KENNEDY AND GOVERNOR CONNALLY WERE SHOT.
UPR131	16:48	AFTER THE PRESIDENT'S DEATH, JOHNSON WAS HURRIED OUT OF THE BUILDING 
UPR131	16:48	UNDER HEAVY GUARD AND TAKEN TO DALLAS' LOVE FIELD."
UPR131	16:48	WITH THE 55-YEAR-OLD JOHNSON WHEN HE TOOK THE OATH WERE HIS WIFE AND MRS. JACQUELINE KENNEDY --- 
UPR131	16:48	THE LATE PRESIDENT'S WIDOW.
		
UPR132	16:48	BULLETIN (DALLAS) --- POLICE TODAY SEIZED LEE H. OSWALD, 
UPR132	16:48	IDENTIFIED AS CHAIRMAN OF A "FAIR PLAY FOR CUBA COMMITTEE,"
UPR132	16:48	AS THE PRIME SUSPECT IN THE ASSASSINATION OF PRESIDENT KENNEDY.
		
UPR133	16:50	POLICE SAID OSWALD, 24-YEARS-OLD WAS ACCUSED IN THE SLAYING OF A DALLAS 
UPR133	16:50	POLICEMAN SHORTLY AFTER THE SHOOTING OF THE PRESIDENT."
UPR133	16:50	POLICE CAPTAIN PAT GANNAWAY SAID THE SUSPECT WAS AN EMPLOYE IN THE BUILDING WHERE A RIFLE WAS FOUND.
UPR133	16:50	GANNAWAY SAID THE SUSPECT HAD VISITED RUSSIA AND WAS MARRIED TO A RUSSIAN. THIS WAS NOT IMMEDIATELY CONFIRMED.
		
UPR134	16:51	PRESIDENT JOHNSON IS THE EIGHTH MAN TO SUCCEED TO THE OFFICE ON THE DEATH OF A PRESIDENT ... 
UPR134	16:51	THE FOURTH TO BE THRUST INTO THE POST BY AN ASSASSINATION.
UPR134	16:51	HE WAS SERVING IN THE SENATE OF THE UNITED STATES AS SENIOR SENATOR FROM TEXAS AND SENATE MAJORITY LEADER 
UPR134	16:51	WHEN THE THEN SENATOR JOHN KENNEDY CHOSE HIM AS HIS RUNNING MATE IN THE 1960 ELECTION.
UPR134	16:51	HE WAS SWORN IN AS VICE PRESIDENT ON JANUARY 20TH, 1961.
UPR134	16:51	TWO YEARS, TEN MONTHS AND TWO DAYS LATER, LYNDON JOHNSON IS PRESIDENT OF THE UNITED STATES.
UPR134	16:51	(CHILDREN) CAROLINE KENNEDY --- WHO OBSERVES HER SIXTH BIRTHDAY NEXT WEDNESDAY --- AND HER BROTHER JOHN, JUNIOR,
UPR134	16:51	WERE IN THE WHITE HOUSE WHEN THEIR FATHER WAS KILLED IN DALLAS.
UPR134	16:51	JOHN JUNIOR OBSERVES HIS THIRD BIRTHDAY MONDAY.
UPR134	16:51	HE WAS  BORN SHORTLY AFTER THE PRESIDENT WAS ELECTED9
UPR134	16:51	IT IS BELIEVED MRS. KENNEDY WILL BE THE ONE TO TELL THE CHILDREN THEIR FATHER IS DEAD.
UPR134	16:51	EARLIER THIS YEAR ... THE KENNEDY'S INFANT SON DIED TWO DAYS AFTER HE HAD BEEN BORN.
UPR134	16:51	(REACTION) A STUNNED WORLD HELD HOPEFULLY ... PRAYERFULLY ... TO A THIN THREAD OF LIFE TODAY FOR 30 LONG MINUTES.
UPR134	16:51	THE AGONIZING HALF-HOUR BEGAN AT 1:30 P-M (EST) WHEN AN ASSASSIN'S BULLET CUT DOWN PRESIDENT JOHN FITZGERALD KENNEDY 
UPR134	16:51	IN A PARADE WITNESSED BY 250-THOUSAND PERSONS IN DOWNTOWN DALLAS. 
UPR134	16:51	IT ENDED AT APPROXIMATELY 2 P-M WHEN THE 46-YEAR-OLD, 35TH PRESIDENT DIED IN AN EMERGENCY OPERATING ROOM OF AHOSPITAL.
UPR134	16:51	THE PRESIDENT'S ELDERLY MOTHER AND FATHER WERE IN THE SECLUSION OF THE FAMILY HOME ON CAPE COD WHEN 
UPR134	16:51	THEY RECEIVED THE NEWS FROM A WORKMAN WHO HEARD IT ON THE RADIO.
UPR134	16:51	A SOURCE CLOSE TO THE FAMILY SAID THEY WERE IN CONTACT WITH THE 
UPR134	16:51	DALLAS HOSPITAL AND WERE ADVISED OF THEIR SON'S ASSASSINATION.
UPR134	16:51	THE ELDERLY JOSEPH KENNEDY, A FORMER AMBASSADOR TO GREAT BRITAIN WAS NAPPING. HE WAS AWAKENED AND GIVEN THE NEWS.
UPR134	16:51	SENATOR EDWARD KENNEDY, THE PRESIDENT'S YOUNGEST BROTHER, WAS 
UPR134	16:51	PRESIDING OVER THE SENATE CHAMBER WHEN HE HEARD THE NEWS --- 
UPR134	16:51	WHISPERED TO HIM BY A SENATE AIDE AS HE SAT IN THE VICE PRESIDENT'S CHAIR. 
UPR134	16:51	HE AND HIS SISTER --- EUNICE SHRIVER --- FLEW IMMEDIATELY TO HYANNIS PORT TO BE WITH THEIR PARENTS.
UPR134	16:51	A JUSTICE DEPARTMENT SPOKESMAN SAID ATTORNEY GENERAL ROBERT KENNEDY 
UPR134	16:51	HAD GONE TO HIS HOME IN SUBURBAN MCLEAN, VIRGINIA,
UPR134	16:51	FOR LUNCH WHEN THE NEWS CAME. THERE HAS BEEN NO WORD OF HIS IMMEDIATE PLANS.
UPR134	16:51	THE PRESIDENT'S YOUNGER SISTER, ROSE, LEARNED OF THE ASSASSINATION WHILE WATCHING A TELEVISION BROADCAST FROM DALLAS
UPR134	16:51	AS SHE SAT IN ST. COLLETA'S SCHOOL AT JEFFERSON, WISCONSIN.
UPR134	16:51	PRINCESS LEE RADZIWILL --- MRS. KENNEDY'S SISTER --- ANNOUNCED FROM HER HOME IN LONDON 
UPR134	16:51	SHE WILL FLY TO THE UNITED STATES EARLY TOMORROW.
UPR134	16:51	AT VATICAN CITY, POPE PAUL RECEIVED THE NEWS WITH "PROFUND GRIEF."
UPR134	16:51	A VATICAN SPOKESMAN SAID THE PONTIFF WENT TO HIS PRIVATE CHAPEL TO PRAY.
UPR134	16:51	IN BOSTON, RICHARD CARDINAL CUSHING, A LIFE-LONG FRIEND OF THE FAMILY PLANNED TO LEAVE IMMEDIATELY
UPR134	16:51	FOR HYANNIS PORT TO CONSOLE THE PARENTS.
UPR134	16:51	THE CARDINAL, WHO MARRIED JOHN AND JACQUELINE KENNEDY IN 1953, WAS CHOKED WITH GRIEF AS HE EULOGIZED THE PRESIDENT.
UPR134	16:51	HE SAID "MY HEART IS BROKEN WITH GRIEF OVER HIS MARTYRDOM FOR THE CAUSE OF THE FREE WORLD."
UPR134	16:51	(MORE REACTION) NEWS OF THE PRESIDENT'S DEATH HIS CONGRESS LIKE A THUNDERBOLT. 
UPR134	16:51	THE LEADERSHIP REACTED WITH COMMENTS OF "OH, MY GOD," AND "THIS IS TERRIBLE."
UPR134	16:51	SPEAKER JOHN MCCORMACK, NOW SECOND IN LINE FOR THE PRESIDENCY, MOURNED THE DEATH AS A "STAGGERING LOSS."
UPR134	16:51	A SHORT IME LATER, SEVERAL SECRET SERVICE AGENTS ARRIVED AT HIS OFFICE, PRESUMABLY AS A SECURITY MEASURE.
UPR134	16:51	THE MILITARY TRANSPORT LANE BEARING SECRETARY OF STATE DEAN RUSK AND OTHER MEMBERS OF THE CABINET TO A MEETING IN JAPAN 
UPR134	16:51	TURNED BACK BETWEEN HONOLULU AND TOKYO. 
UPR134	16:51	WITH RUSK WERE TREASURY SECRETARY DOUGLAS DILLON, COMMERCE SECRETARY LUTHER HODGES AND SEVEERAL OTHER HIGH OFFICIALS.
UPR134	16:51	THE PLANE RETURNED TO HONOLULU TO REFUEL FOR THE FLIGHT BACK TO WASHINGTON.
UPR134	16:51	(MORE REACTION) DOWNTOWN WASHINGTON WAS VISIBLY STUNNED.
UPR134	16:51	WHITE HOUSE GUARDS OUTSIDE THE EXECUTIVE MANSION DID NOT KNOW OF THE DEATH 
UPR134	16:51	UNTIL A YOUNG WOMAN, TEARS STREAMING DOWN HER FACE,
UPR134	16:51	WALKED PAST SAYING "HE'S DEAD ... HE'S DEAD." ONE GUARD STUMBLED A FEW STEPS OUT OF A FORMAL PARADE REST.
UPR134	16:51	FLAGS FLYING OVER THE CAPITIL BUILDING WERE LOWERED IMMEDIATELY TO HALF STAFF.
UPR134	16:51	DRIVERS IGNOREED GREEN LIGHTS AT INTERSECTIONS ... TUNING THEIR RADIOS ... AND NO ONE HONKED AT THEM.
UPR134	16:51	A NEGRO CAB DRIVER SLUMPED OVER THE WHEEL OF HIS CAR, SHAKING WITH SOBS.
UPR134	16:51	FORMER PRESIDENT HARRY TRUMAN --- AT HOME IN INDEPENDENCE, MISSOURI --- WAS TOO STRICKEN TO COMMENT.
UPR134	16:51	FORMER PRESIDENT EISENHOWER CALLED THE ASSASSINATION A "DESPICABLE ACT."
UPR134	16:51	U-N AMBASSADOR ADLAI STEVENSON --- HIMSELF THE TARGET OF SIN SWINGING PICKET IN DALLAS LAST MONTH --- 
UPR134	16:51	WAS ASHEN-FACED WHEN GIVEN THE NEWS.
UPR134	16:51	NEW YORK GOVERNOR ROCKEFELLER SAID THE DEATH IS A "TERRIBLE TRAGEDY FOR THE NATION AND THE WORLD."
UPR134	16:51	URGENT (DALLAS) --- TEXAS GOVERNOR JOHN CONNALLY HAS BEEN PRONOUNCED 
UPR134	16:51	IN "SATISFACTORY CONDITION" AT PARKLAND HOSPITAL IN DALLAS.
UPR134	16:51	THE GOVERNOR WAS WOUNDED BY THE ASSASSIN OF PRESIDENT KENNEDY AS BULLETS RIPPED INTO THEIR OPEN CAR IN DOWNTOWN DALLAS.
UPR134	16:51	 BOSTON --- KENNEDY'S CITY --- WAS CLOAKED IN SILENCE THIS AFTERNOON.
UPR134	16:51	WEEPING SHOPPERS HUDLED TOGETHER ALONG WASHINGTON STREET ... 
UPR134	16:51	SHOCKED AND STUNNED ... PEOPLE GATHERED AROUND PORTABLE RADIOS. 
UPR134	16:51	A LETTERED SIGN IN A WINDOW SAID --- "THE PRESIDENT IS DEAD."
UPR134	16:51	IN NEW YORK CITY ... PEOPLE BURST INTO TEARS.
UPR134	16:51	ON SECOND AVENUE A WOMAN CRIED AND SAID "WE JUST WAVED TO HIM THE OTHER DAY WHEN BE PASSED.
UPR134	16:51	HE WAS SMILING AT US AND HAPPY." FLAGS CAME TO HALF STAFF IN THE CITY.
UPR134	16:51	IT WAS WITH STUNNED SILENCE ... TEARS ... AND SUDDEN OUTBURSTS THAT 
UPR134	16:51	THE NATION'S LARGEST CITY GREETED THE NEWS OF THE PRESIDENT'S DEATH.
UPR134	16:51	THE BELLS OF ST. PATRICK'S CATHEDRAL BEGAN TOLLING AT 2:40 P-M. 
UPR134	16:51	AS OFFICE BUILDINGS EMPTIED, THE CHURCH FILLED WITH WEEPING MOURNERS. MANY LIT CANDLES.
UPR134	16:51	THE BELLS OF HISTORIC TRINITY CHURCH ALSO BEGAN TOLLING A REQUIEM.
UPR134	16:51	BRITISH PRIME MINISTER DOUGLAS-HOME (HEWM) --- ON LEARNING OF PRESIDENT KENNEDY'S ASSASSINATION 
UPR134	16:51	--- ARRANGED TO ADDRESS THE BRITISH NATION TONIGHT.
UPR134	16:51	IN PARIS, PRESIDENT DE GAULLE SAID "PRESIDENT KENNEDY DIED AS A SOLDIER,"
UPR134	16:51	UNDER FIRE FOR HIS DUTY AND IN THE SERVICE OF HIS COUNTRY."
UPR134	16:51	IRELAND HAS BEEN NUMBED BY THE NEWS THAT HER FAVORITE SON IS DEAD.
UPR134	16:51	MEN AND WOMEN DROPPED TO THEIR KNEES IN THE CROWDED STREETS OF DUBLIN TO BEGIN RECITING THE ROSARY.
UPR134	16:51	DISBELIEF ... HOT ANGER ... AND FINALLY, GRAY-FACED SORROW SPREAD THRUTHROUGH THE CROWD.
UPR134	16:51	SOBBED ONE WOMAN --- "OH MY GOD, NOT JACK KENNEDY."
UPR134	16:51	ONE OF THE WORLD'S MORE LOQUENT TRIBUTES TO THE LATE PRESIDENT KENNEDY HAS COME FROM 
UPR134	16:51	THE MAYOR OF EUROPE'S BELEAGUERED CITY --- WEST BERLIN.
